"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","WKGPOP","TOT","PC_POP","A","2016",65.501,
"OECD","WKGPOP","TOT","PC_POP","A","2017",65.298,
"EU28","WKGPOP","TOT","PC_POP","A","1995",67.043,
"EU28","WKGPOP","TOT","PC_POP","A","1996",67.086,
"EU28","WKGPOP","TOT","PC_POP","A","1997",67.124,
"EU28","WKGPOP","TOT","PC_POP","A","1998",67.153,
"EU28","WKGPOP","TOT","PC_POP","A","1999",67.161,
"EU28","WKGPOP","TOT","PC_POP","A","2000",67.163,
"EU28","WKGPOP","TOT","PC_POP","A","2001",67.154,
"EU28","WKGPOP","TOT","PC_POP","A","2002",67.151,
"EU28","WKGPOP","TOT","PC_POP","A","2003",67.178,
"EU28","WKGPOP","TOT","PC_POP","A","2004",67.183,
"EU28","WKGPOP","TOT","PC_POP","A","2005",67.17,
"EU28","WKGPOP","TOT","PC_POP","A","2006",67.148,
"EU28","WKGPOP","TOT","PC_POP","A","2007",67.145,
"EU28","WKGPOP","TOT","PC_POP","A","2008",67.085,
"EU28","WKGPOP","TOT","PC_POP","A","2009",66.949,
"EU28","WKGPOP","TOT","PC_POP","A","2010",66.815,
"EU28","WKGPOP","TOT","PC_POP","A","2011",66.607,
"EU28","WKGPOP","TOT","PC_POP","A","2012",66.315,
"EU28","WKGPOP","TOT","PC_POP","A","2013",66.014,
"EU28","WKGPOP","TOT","PC_POP","A","2014",65.699,
"EU28","WKGPOP","TOT","PC_POP","A","2015",65.419,
"EU28","WKGPOP","TOT","PC_POP","A","2016",65.146,
"EU28","WKGPOP","TOT","PC_POP","A","2017",64.863,
"LVA","WKGPOP","TOT","PC_POP","A","1995",65.715,
"LVA","WKGPOP","TOT","PC_POP","A","1996",65.828,
"LVA","WKGPOP","TOT","PC_POP","A","1997",66.033,
"LVA","WKGPOP","TOT","PC_POP","A","1998",66.413,
"LVA","WKGPOP","TOT","PC_POP","A","1999",66.93,
"LVA","WKGPOP","TOT","PC_POP","A","2000",67.365,
"LVA","WKGPOP","TOT","PC_POP","A","2001",67.702,
"LVA","WKGPOP","TOT","PC_POP","A","2002",67.982,
"LVA","WKGPOP","TOT","PC_POP","A","2003",68.183,
"LVA","WKGPOP","TOT","PC_POP","A","2004",68.329,
"LVA","WKGPOP","TOT","PC_POP","A","2005",68.433,
"LVA","WKGPOP","TOT","PC_POP","A","2006",68.437,
"LVA","WKGPOP","TOT","PC_POP","A","2007",68.396,
"LVA","WKGPOP","TOT","PC_POP","A","2008",68.245,
"LVA","WKGPOP","TOT","PC_POP","A","2009",67.91,
"LVA","WKGPOP","TOT","PC_POP","A","2010",67.577,
"LVA","WKGPOP","TOT","PC_POP","A","2011",67.291,
"LVA","WKGPOP","TOT","PC_POP","A","2012",66.971,
"LVA","WKGPOP","TOT","PC_POP","A","2013",66.509,
"LVA","WKGPOP","TOT","PC_POP","A","2014",65.924,
"LVA","WKGPOP","TOT","PC_POP","A","2015",65.37,
"LVA","WKGPOP","TOT","PC_POP","A","2016",64.829,
"LVA","WKGPOP","TOT","PC_POP","A","2017",64.328,
"ARG","WKGPOP","TOT","PC_POP","A","1995",61.402,
"ARG","WKGPOP","TOT","PC_POP","A","1996",61.561,
"ARG","WKGPOP","TOT","PC_POP","A","1997",61.721,
"ARG","WKGPOP","TOT","PC_POP","A","1998",61.881,
"ARG","WKGPOP","TOT","PC_POP","A","1999",62.042,
"ARG","WKGPOP","TOT","PC_POP","A","2000",62.203,
"ARG","WKGPOP","TOT","PC_POP","A","2001",62.389,
"ARG","WKGPOP","TOT","PC_POP","A","2002",62.575,
"ARG","WKGPOP","TOT","PC_POP","A","2003",62.76,
"ARG","WKGPOP","TOT","PC_POP","A","2004",62.946,
"ARG","WKGPOP","TOT","PC_POP","A","2005",63.131,
"ARG","WKGPOP","TOT","PC_POP","A","2006",63.265,
"ARG","WKGPOP","TOT","PC_POP","A","2007",63.4,
"ARG","WKGPOP","TOT","PC_POP","A","2008",63.534,
"ARG","WKGPOP","TOT","PC_POP","A","2009",63.669,
"ARG","WKGPOP","TOT","PC_POP","A","2010",63.804,
"ARG","WKGPOP","TOT","PC_POP","A","2011",63.915,
"ARG","WKGPOP","TOT","PC_POP","A","2012",63.995,
"ARG","WKGPOP","TOT","PC_POP","A","2013",64.051,
"ARG","WKGPOP","TOT","PC_POP","A","2014",64.088,
"ARG","WKGPOP","TOT","PC_POP","A","2015",64.114,
"ARG","WKGPOP","TOT","PC_POP","A","2016",64.131,
"ARG","WKGPOP","TOT","PC_POP","A","2017",64.138,
"BGR","WKGPOP","TOT","PC_POP","A","1995",67.085,
"BGR","WKGPOP","TOT","PC_POP","A","1996",67.292,
"BGR","WKGPOP","TOT","PC_POP","A","1997",67.526,
"BGR","WKGPOP","TOT","PC_POP","A","1998",67.738,
"BGR","WKGPOP","TOT","PC_POP","A","1999",67.898,
"BGR","WKGPOP","TOT","PC_POP","A","2000",68.033,
"BGR","WKGPOP","TOT","PC_POP","A","2001",68.111,
"BGR","WKGPOP","TOT","PC_POP","A","2002",68.232,
"BGR","WKGPOP","TOT","PC_POP","A","2003",68.512,
"BGR","WKGPOP","TOT","PC_POP","A","2004",68.777,
"BGR","WKGPOP","TOT","PC_POP","A","2005",68.986,
"BGR","WKGPOP","TOT","PC_POP","A","2006",69.105,
"BGR","WKGPOP","TOT","PC_POP","A","2007",69.108,
"BGR","WKGPOP","TOT","PC_POP","A","2008",69.006,
"BGR","WKGPOP","TOT","PC_POP","A","2009",68.804,
"BGR","WKGPOP","TOT","PC_POP","A","2010",68.493,
"BGR","WKGPOP","TOT","PC_POP","A","2011",68.042,
"BGR","WKGPOP","TOT","PC_POP","A","2012",67.515,
"BGR","WKGPOP","TOT","PC_POP","A","2013",66.97,
"BGR","WKGPOP","TOT","PC_POP","A","2014",66.414,
"BGR","WKGPOP","TOT","PC_POP","A","2015",65.878,
"BGR","WKGPOP","TOT","PC_POP","A","2016",65.395,
"BGR","WKGPOP","TOT","PC_POP","A","2017",64.955,
"CHN","WKGPOP","TOT","PC_POP","A","1995",66.423,
"CHN","WKGPOP","TOT","PC_POP","A","1996",66.956,
"CHN","WKGPOP","TOT","PC_POP","A","1997",67.24,
"CHN","WKGPOP","TOT","PC_POP","A","1998",67.451,
"CHN","WKGPOP","TOT","PC_POP","A","1999",67.829,
"CHN","WKGPOP","TOT","PC_POP","A","2000",68.462,
"CHN","WKGPOP","TOT","PC_POP","A","2001",69.065,
"CHN","WKGPOP","TOT","PC_POP","A","2002",69.885,
"CHN","WKGPOP","TOT","PC_POP","A","2003",70.825,
"CHN","WKGPOP","TOT","PC_POP","A","2004",71.702,
"CHN","WKGPOP","TOT","PC_POP","A","2005",72.413,
"CHN","WKGPOP","TOT","PC_POP","A","2006",72.901,
"CHN","WKGPOP","TOT","PC_POP","A","2007",73.291,
"CHN","WKGPOP","TOT","PC_POP","A","2008",73.557,
"CHN","WKGPOP","TOT","PC_POP","A","2009",73.706,
"CHN","WKGPOP","TOT","PC_POP","A","2010",73.751,
"CHN","WKGPOP","TOT","PC_POP","A","2011",73.705,
"CHN","WKGPOP","TOT","PC_POP","A","2012",73.559,
"CHN","WKGPOP","TOT","PC_POP","A","2013",73.321,
"CHN","WKGPOP","TOT","PC_POP","A","2014",73.009,
"CHN","WKGPOP","TOT","PC_POP","A","2015",72.638,
"CHN","WKGPOP","TOT","PC_POP","A","2016",72.176,
"CHN","WKGPOP","TOT","PC_POP","A","2017",71.681,
"CRI","WKGPOP","TOT","PC_POP","A","1995",60.395,
"CRI","WKGPOP","TOT","PC_POP","A","1996",60.779,
"CRI","WKGPOP","TOT","PC_POP","A","1997",61.215,
"CRI","WKGPOP","TOT","PC_POP","A","1998",61.683,
"CRI","WKGPOP","TOT","PC_POP","A","1999",62.213,
"CRI","WKGPOP","TOT","PC_POP","A","2000",62.828,
"CRI","WKGPOP","TOT","PC_POP","A","2001",63.549,
"CRI","WKGPOP","TOT","PC_POP","A","2002",64.156,
"CRI","WKGPOP","TOT","PC_POP","A","2003",64.771,
"CRI","WKGPOP","TOT","PC_POP","A","2004",65.405,
"CRI","WKGPOP","TOT","PC_POP","A","2005",66.063,
"CRI","WKGPOP","TOT","PC_POP","A","2006",66.63,
"CRI","WKGPOP","TOT","PC_POP","A","2007",67.143,
"CRI","WKGPOP","TOT","PC_POP","A","2008",67.624,
"CRI","WKGPOP","TOT","PC_POP","A","2009",68.007,
"CRI","WKGPOP","TOT","PC_POP","A","2010",68.365,
"CRI","WKGPOP","TOT","PC_POP","A","2011",68.777,
"CRI","WKGPOP","TOT","PC_POP","A","2012",69.054,
"CRI","WKGPOP","TOT","PC_POP","A","2013",69.263,
"CRI","WKGPOP","TOT","PC_POP","A","2014",69.432,
"CRI","WKGPOP","TOT","PC_POP","A","2015",69.613,
"CRI","WKGPOP","TOT","PC_POP","A","2016",69.723,
"CRI","WKGPOP","TOT","PC_POP","A","2017",69.715,
"HRV","WKGPOP","TOT","PC_POP","A","1995",67.871,
"HRV","WKGPOP","TOT","PC_POP","A","1996",67.769,
"HRV","WKGPOP","TOT","PC_POP","A","1997",67.601,
"HRV","WKGPOP","TOT","PC_POP","A","1998",67.401,
"HRV","WKGPOP","TOT","PC_POP","A","1999",67.226,
"HRV","WKGPOP","TOT","PC_POP","A","2000",67.112,
"HRV","WKGPOP","TOT","PC_POP","A","2001",66.963,
"HRV","WKGPOP","TOT","PC_POP","A","2002",66.83,
"HRV","WKGPOP","TOT","PC_POP","A","2003",66.776,
"HRV","WKGPOP","TOT","PC_POP","A","2004",66.762,
"HRV","WKGPOP","TOT","PC_POP","A","2005",66.719,
"HRV","WKGPOP","TOT","PC_POP","A","2006",66.719,
"HRV","WKGPOP","TOT","PC_POP","A","2007",66.709,
"HRV","WKGPOP","TOT","PC_POP","A","2008",66.69,
"HRV","WKGPOP","TOT","PC_POP","A","2009",66.755,
"HRV","WKGPOP","TOT","PC_POP","A","2010",66.904,
"HRV","WKGPOP","TOT","PC_POP","A","2011",67.007,
"HRV","WKGPOP","TOT","PC_POP","A","2012",66.969,
"HRV","WKGPOP","TOT","PC_POP","A","2013",66.858,
"HRV","WKGPOP","TOT","PC_POP","A","2014",66.646,
"HRV","WKGPOP","TOT","PC_POP","A","2015",66.33,
"HRV","WKGPOP","TOT","PC_POP","A","2016",66.04,
"HRV","WKGPOP","TOT","PC_POP","A","2017",65.666,
"CYP","WKGPOP","TOT","PC_POP","A","1995",64.141,
"CYP","WKGPOP","TOT","PC_POP","A","1996",64.481,
"CYP","WKGPOP","TOT","PC_POP","A","1997",64.837,
"CYP","WKGPOP","TOT","PC_POP","A","1998",65.278,
"CYP","WKGPOP","TOT","PC_POP","A","1999",65.752,
"CYP","WKGPOP","TOT","PC_POP","A","2000",66.202,
"CYP","WKGPOP","TOT","PC_POP","A","2001",66.625,
"CYP","WKGPOP","TOT","PC_POP","A","2002",67.033,
"CYP","WKGPOP","TOT","PC_POP","A","2003",67.459,
"CYP","WKGPOP","TOT","PC_POP","A","2004",67.861,
"CYP","WKGPOP","TOT","PC_POP","A","2005",68.246,
"CYP","WKGPOP","TOT","PC_POP","A","2006",68.617,
"CYP","WKGPOP","TOT","PC_POP","A","2007",69.09,
"CYP","WKGPOP","TOT","PC_POP","A","2008",69.638,
"CYP","WKGPOP","TOT","PC_POP","A","2009",70.073,
"CYP","WKGPOP","TOT","PC_POP","A","2010",70.377,
"CYP","WKGPOP","TOT","PC_POP","A","2011",70.588,
"CYP","WKGPOP","TOT","PC_POP","A","2012",70.547,
"CYP","WKGPOP","TOT","PC_POP","A","2013",70.134,
"CYP","WKGPOP","TOT","PC_POP","A","2014",69.411,
"CYP","WKGPOP","TOT","PC_POP","A","2015",68.696,
"CYP","WKGPOP","TOT","PC_POP","A","2016",68.286,
"CYP","WKGPOP","TOT","PC_POP","A","2017",68.013,
"IND","WKGPOP","TOT","PC_POP","A","1995",59.31,
"IND","WKGPOP","TOT","PC_POP","A","1996",59.552,
"IND","WKGPOP","TOT","PC_POP","A","1997",59.837,
"IND","WKGPOP","TOT","PC_POP","A","1998",60.159,
"IND","WKGPOP","TOT","PC_POP","A","1999",60.505,
"IND","WKGPOP","TOT","PC_POP","A","2000",60.866,
"IND","WKGPOP","TOT","PC_POP","A","2001",61.139,
"IND","WKGPOP","TOT","PC_POP","A","2002",61.442,
"IND","WKGPOP","TOT","PC_POP","A","2003",61.766,
"IND","WKGPOP","TOT","PC_POP","A","2004",62.102,
"IND","WKGPOP","TOT","PC_POP","A","2005",62.445,
"IND","WKGPOP","TOT","PC_POP","A","2006",62.724,
"IND","WKGPOP","TOT","PC_POP","A","2007",63.014,
"IND","WKGPOP","TOT","PC_POP","A","2008",63.317,
"IND","WKGPOP","TOT","PC_POP","A","2009",63.642,
"IND","WKGPOP","TOT","PC_POP","A","2010",63.994,
"IND","WKGPOP","TOT","PC_POP","A","2011",64.303,
"IND","WKGPOP","TOT","PC_POP","A","2012",64.656,
"IND","WKGPOP","TOT","PC_POP","A","2013",65.029,
"IND","WKGPOP","TOT","PC_POP","A","2014",65.386,
"IND","WKGPOP","TOT","PC_POP","A","2015",65.706,
"IND","WKGPOP","TOT","PC_POP","A","2016",65.996,
"IND","WKGPOP","TOT","PC_POP","A","2017",66.228,
"IDN","WKGPOP","TOT","PC_POP","A","1995",62.185,
"IDN","WKGPOP","TOT","PC_POP","A","1996",62.636,
"IDN","WKGPOP","TOT","PC_POP","A","1997",63.142,
"IDN","WKGPOP","TOT","PC_POP","A","1998",63.673,
"IDN","WKGPOP","TOT","PC_POP","A","1999",64.174,
"IDN","WKGPOP","TOT","PC_POP","A","2000",64.604,
"IDN","WKGPOP","TOT","PC_POP","A","2001",64.766,
"IDN","WKGPOP","TOT","PC_POP","A","2002",64.882,
"IDN","WKGPOP","TOT","PC_POP","A","2003",64.971,
"IDN","WKGPOP","TOT","PC_POP","A","2004",65.06,
"IDN","WKGPOP","TOT","PC_POP","A","2005",65.161,
"IDN","WKGPOP","TOT","PC_POP","A","2006",65.42,
"IDN","WKGPOP","TOT","PC_POP","A","2007",65.658,
"IDN","WKGPOP","TOT","PC_POP","A","2008",65.865,
"IDN","WKGPOP","TOT","PC_POP","A","2009",66.037,
"IDN","WKGPOP","TOT","PC_POP","A","2010",66.452,
"IDN","WKGPOP","TOT","PC_POP","A","2011",66.638,
"IDN","WKGPOP","TOT","PC_POP","A","2012",66.826,
"IDN","WKGPOP","TOT","PC_POP","A","2013",67,
"IDN","WKGPOP","TOT","PC_POP","A","2014",67.152,
"IDN","WKGPOP","TOT","PC_POP","A","2015",67.279,
"IDN","WKGPOP","TOT","PC_POP","A","2016",67.403,
"IDN","WKGPOP","TOT","PC_POP","A","2017",67.512,
"LTU","WKGPOP","TOT","PC_POP","A","1995",65.885,
"LTU","WKGPOP","TOT","PC_POP","A","1996",65.832,
"LTU","WKGPOP","TOT","PC_POP","A","1997",65.794,
"LTU","WKGPOP","TOT","PC_POP","A","1998",65.817,
"LTU","WKGPOP","TOT","PC_POP","A","1999",65.952,
"LTU","WKGPOP","TOT","PC_POP","A","2000",66.221,
"LTU","WKGPOP","TOT","PC_POP","A","2001",66.471,
"LTU","WKGPOP","TOT","PC_POP","A","2002",66.694,
"LTU","WKGPOP","TOT","PC_POP","A","2003",66.902,
"LTU","WKGPOP","TOT","PC_POP","A","2004",67.015,
"LTU","WKGPOP","TOT","PC_POP","A","2005",67.108,
"LTU","WKGPOP","TOT","PC_POP","A","2006",67.236,
"LTU","WKGPOP","TOT","PC_POP","A","2007",67.423,
"LTU","WKGPOP","TOT","PC_POP","A","2008",67.592,
"LTU","WKGPOP","TOT","PC_POP","A","2009",67.682,
"LTU","WKGPOP","TOT","PC_POP","A","2010",67.476,
"LTU","WKGPOP","TOT","PC_POP","A","2011",67.188,
"LTU","WKGPOP","TOT","PC_POP","A","2012",67.096,
"LTU","WKGPOP","TOT","PC_POP","A","2013",67.007,
"LTU","WKGPOP","TOT","PC_POP","A","2014",66.828,
"LTU","WKGPOP","TOT","PC_POP","A","2015",66.524,
"LTU","WKGPOP","TOT","PC_POP","A","2016",66.101,
"LTU","WKGPOP","TOT","PC_POP","A","2017",65.606,
"MLT","WKGPOP","TOT","PC_POP","A","1995",67.244,
"MLT","WKGPOP","TOT","PC_POP","A","1996",67.05,
"MLT","WKGPOP","TOT","PC_POP","A","1997",66.816,
"MLT","WKGPOP","TOT","PC_POP","A","1998",67.084,
"MLT","WKGPOP","TOT","PC_POP","A","1999",67.369,
"MLT","WKGPOP","TOT","PC_POP","A","2000",67.722,
"MLT","WKGPOP","TOT","PC_POP","A","2001",68.039,
"MLT","WKGPOP","TOT","PC_POP","A","2002",68.296,
"MLT","WKGPOP","TOT","PC_POP","A","2003",68.587,
"MLT","WKGPOP","TOT","PC_POP","A","2004",68.894,
"MLT","WKGPOP","TOT","PC_POP","A","2005",69.084,
"MLT","WKGPOP","TOT","PC_POP","A","2006",69.331,
"MLT","WKGPOP","TOT","PC_POP","A","2007",69.78,
"MLT","WKGPOP","TOT","PC_POP","A","2008",70.074,
"MLT","WKGPOP","TOT","PC_POP","A","2009",69.964,
"MLT","WKGPOP","TOT","PC_POP","A","2010",69.547,
"MLT","WKGPOP","TOT","PC_POP","A","2011",69.044,
"MLT","WKGPOP","TOT","PC_POP","A","2012",68.567,
"MLT","WKGPOP","TOT","PC_POP","A","2013",68.108,
"MLT","WKGPOP","TOT","PC_POP","A","2014",67.715,
"MLT","WKGPOP","TOT","PC_POP","A","2015",67.445,
"MLT","WKGPOP","TOT","PC_POP","A","2016",67.189,
"MLT","WKGPOP","TOT","PC_POP","A","2017",67.157,
"ROU","WKGPOP","TOT","PC_POP","A","1995",67.496,
"ROU","WKGPOP","TOT","PC_POP","A","1996",67.815,
"ROU","WKGPOP","TOT","PC_POP","A","1997",68.001,
"ROU","WKGPOP","TOT","PC_POP","A","1998",68.063,
"ROU","WKGPOP","TOT","PC_POP","A","1999",68.193,
"ROU","WKGPOP","TOT","PC_POP","A","2000",68.396,
"ROU","WKGPOP","TOT","PC_POP","A","2001",68.451,
"ROU","WKGPOP","TOT","PC_POP","A","2002",68.301,
"ROU","WKGPOP","TOT","PC_POP","A","2003",68.314,
"ROU","WKGPOP","TOT","PC_POP","A","2004",68.355,
"ROU","WKGPOP","TOT","PC_POP","A","2005",68.338,
"ROU","WKGPOP","TOT","PC_POP","A","2006",68.309,
"ROU","WKGPOP","TOT","PC_POP","A","2007",68.265,
"ROU","WKGPOP","TOT","PC_POP","A","2008",68.155,
"ROU","WKGPOP","TOT","PC_POP","A","2009",68.081,
"ROU","WKGPOP","TOT","PC_POP","A","2010",68.057,
"ROU","WKGPOP","TOT","PC_POP","A","2011",68.034,
"ROU","WKGPOP","TOT","PC_POP","A","2012",68.029,
"ROU","WKGPOP","TOT","PC_POP","A","2013",67.988,
"ROU","WKGPOP","TOT","PC_POP","A","2014",67.712,
"ROU","WKGPOP","TOT","PC_POP","A","2015",67.289,
"ROU","WKGPOP","TOT","PC_POP","A","2016",66.868,
"ROU","WKGPOP","TOT","PC_POP","A","2017",66.445,
"SAU","WKGPOP","TOT","PC_POP","A","1995",55.364,
"SAU","WKGPOP","TOT","PC_POP","A","1996",56.218,
"SAU","WKGPOP","TOT","PC_POP","A","1997",57.072,
"SAU","WKGPOP","TOT","PC_POP","A","1998",57.808,
"SAU","WKGPOP","TOT","PC_POP","A","1999",58.369,
"SAU","WKGPOP","TOT","PC_POP","A","2000",58.801,
"SAU","WKGPOP","TOT","PC_POP","A","2001",59.762,
"SAU","WKGPOP","TOT","PC_POP","A","2002",60.669,
"SAU","WKGPOP","TOT","PC_POP","A","2003",61.531,
"SAU","WKGPOP","TOT","PC_POP","A","2004",62.369,
"SAU","WKGPOP","TOT","PC_POP","A","2005",63.186,
"SAU","WKGPOP","TOT","PC_POP","A","2006",64.044,
"SAU","WKGPOP","TOT","PC_POP","A","2007",64.916,
"SAU","WKGPOP","TOT","PC_POP","A","2008",65.76,
"SAU","WKGPOP","TOT","PC_POP","A","2009",66.536,
"SAU","WKGPOP","TOT","PC_POP","A","2010",67.232,
"SAU","WKGPOP","TOT","PC_POP","A","2011",68.203,
"SAU","WKGPOP","TOT","PC_POP","A","2012",69.072,
"SAU","WKGPOP","TOT","PC_POP","A","2013",69.825,
"SAU","WKGPOP","TOT","PC_POP","A","2014",70.449,
"SAU","WKGPOP","TOT","PC_POP","A","2015",70.948,
"SAU","WKGPOP","TOT","PC_POP","A","2016",71.992,
"SAU","WKGPOP","TOT","PC_POP","A","2017",72.081,
"SGP","WKGPOP","TOT","PC_POP","A","1995",70.634,
"SGP","WKGPOP","TOT","PC_POP","A","1996",70.677,
"SGP","WKGPOP","TOT","PC_POP","A","1997",70.714,
"SGP","WKGPOP","TOT","PC_POP","A","1998",70.78,
"SGP","WKGPOP","TOT","PC_POP","A","1999",70.82,
"SGP","WKGPOP","TOT","PC_POP","A","2000",70.888,
"SGP","WKGPOP","TOT","PC_POP","A","2001",70.904,
"SGP","WKGPOP","TOT","PC_POP","A","2002",71.039,
"SGP","WKGPOP","TOT","PC_POP","A","2003",71.347,
"SGP","WKGPOP","TOT","PC_POP","A","2004",71.664,
"SGP","WKGPOP","TOT","PC_POP","A","2005",71.883,
"SGP","WKGPOP","TOT","PC_POP","A","2006",72.18,
"SGP","WKGPOP","TOT","PC_POP","A","2007",72.536,
"SGP","WKGPOP","TOT","PC_POP","A","2008",72.901,
"SGP","WKGPOP","TOT","PC_POP","A","2009",73.272,
"SGP","WKGPOP","TOT","PC_POP","A","2010",73.677,
"SGP","WKGPOP","TOT","PC_POP","A","2011",73.885,
"SGP","WKGPOP","TOT","PC_POP","A","2012",73.679,
"SGP","WKGPOP","TOT","PC_POP","A","2013",73.478,
"SGP","WKGPOP","TOT","PC_POP","A","2014",73.143,
"SGP","WKGPOP","TOT","PC_POP","A","2015",72.784,
"SGP","WKGPOP","TOT","PC_POP","A","2016",72.449,
"SGP","WKGPOP","TOT","PC_POP","A","2017",71.981,
"ZAF","WKGPOP","TOT","PC_POP","A","1995",60.052,
"ZAF","WKGPOP","TOT","PC_POP","A","1996",60.481,
"ZAF","WKGPOP","TOT","PC_POP","A","1997",60.927,
"ZAF","WKGPOP","TOT","PC_POP","A","1998",61.39,
"ZAF","WKGPOP","TOT","PC_POP","A","1999",61.872,
"ZAF","WKGPOP","TOT","PC_POP","A","2000",62.366,
"ZAF","WKGPOP","TOT","PC_POP","A","2001",62.66,
"ZAF","WKGPOP","TOT","PC_POP","A","2002",62.318,
"ZAF","WKGPOP","TOT","PC_POP","A","2003",62.92,
"ZAF","WKGPOP","TOT","PC_POP","A","2004",63.449,
"ZAF","WKGPOP","TOT","PC_POP","A","2005",63.895,
"ZAF","WKGPOP","TOT","PC_POP","A","2006",64.259,
"ZAF","WKGPOP","TOT","PC_POP","A","2007",64.548,
"ZAF","WKGPOP","TOT","PC_POP","A","2008",64.787,
"ZAF","WKGPOP","TOT","PC_POP","A","2009",64.986,
"ZAF","WKGPOP","TOT","PC_POP","A","2010",65.142,
"ZAF","WKGPOP","TOT","PC_POP","A","2011",65.243,
"ZAF","WKGPOP","TOT","PC_POP","A","2012",65.244,
"ZAF","WKGPOP","TOT","PC_POP","A","2013",65.198,
"ZAF","WKGPOP","TOT","PC_POP","A","2014",65.16,
"ZAF","WKGPOP","TOT","PC_POP","A","2015",65.126,
"ZAF","WKGPOP","TOT","PC_POP","A","2016",65.09,
"ZAF","WKGPOP","TOT","PC_POP","A","2017",64.954,
"WLD","WKGPOP","TOT","PC_POP","A","1995",61.664,
"WLD","WKGPOP","TOT","PC_POP","A","1996",61.916,
"WLD","WKGPOP","TOT","PC_POP","A","1997",62.147,
"WLD","WKGPOP","TOT","PC_POP","A","1998",62.387,
"WLD","WKGPOP","TOT","PC_POP","A","1999",62.673,
"WLD","WKGPOP","TOT","PC_POP","A","2000",63.016,
"WLD","WKGPOP","TOT","PC_POP","A","2001",63.299,
"WLD","WKGPOP","TOT","PC_POP","A","2002",63.633,
"WLD","WKGPOP","TOT","PC_POP","A","2003",63.996,
"WLD","WKGPOP","TOT","PC_POP","A","2004",64.351,
"WLD","WKGPOP","TOT","PC_POP","A","2005",64.674,
"WLD","WKGPOP","TOT","PC_POP","A","2006",64.902,
"WLD","WKGPOP","TOT","PC_POP","A","2007",65.115,
"WLD","WKGPOP","TOT","PC_POP","A","2008",65.301,
"WLD","WKGPOP","TOT","PC_POP","A","2009",65.451,
"WLD","WKGPOP","TOT","PC_POP","A","2010",65.564,
"WLD","WKGPOP","TOT","PC_POP","A","2011",65.61,
"WLD","WKGPOP","TOT","PC_POP","A","2012",65.632,
"WLD","WKGPOP","TOT","PC_POP","A","2013",65.63,
"WLD","WKGPOP","TOT","PC_POP","A","2014",65.606,
"WLD","WKGPOP","TOT","PC_POP","A","2015",65.563,
"WLD","WKGPOP","TOT","PC_POP","A","2016",65.477,
"WLD","WKGPOP","TOT","PC_POP","A","2017",65.383,
"G20","WKGPOP","TOT","PC_POP","A","1995",64.054,
"G20","WKGPOP","TOT","PC_POP","A","1996",64.347,
"G20","WKGPOP","TOT","PC_POP","A","1997",64.587,
"G20","WKGPOP","TOT","PC_POP","A","1998",64.821,
"G20","WKGPOP","TOT","PC_POP","A","1999",65.113,
"G20","WKGPOP","TOT","PC_POP","A","2000",65.457,
"G20","WKGPOP","TOT","PC_POP","A","2001",65.771,
"G20","WKGPOP","TOT","PC_POP","A","2002",66.148,
"G20","WKGPOP","TOT","PC_POP","A","2003",66.572,
"G20","WKGPOP","TOT","PC_POP","A","2004",66.973,
"G20","WKGPOP","TOT","PC_POP","A","2005",67.315,
"G20","WKGPOP","TOT","PC_POP","A","2006",67.574,
"G20","WKGPOP","TOT","PC_POP","A","2007",67.8,
"G20","WKGPOP","TOT","PC_POP","A","2008",67.976,
"G20","WKGPOP","TOT","PC_POP","A","2009",68.116,
"G20","WKGPOP","TOT","PC_POP","A","2010",68.255,
"G20","WKGPOP","TOT","PC_POP","A","2011",68.326,
"G20","WKGPOP","TOT","PC_POP","A","2012",68.318,
"G20","WKGPOP","TOT","PC_POP","A","2013",68.286,
"G20","WKGPOP","TOT","PC_POP","A","2014",68.219,
"G20","WKGPOP","TOT","PC_POP","A","2015",68.131,
"G20","WKGPOP","TOT","PC_POP","A","2016",68.013,
"G20","WKGPOP","TOT","PC_POP","A","2017",67.859,
